"dgp","dgp_label","family","p","mechanism","n","rep","seed","method","truth","estimate","bias","se","elapsed_ms","em_iter","observed_fraction","complete_rows","min_pair_count","error"
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,10,31200630,"pairwise",0.856068874340184,0.838132172504192,-0.0179367018359918,0.0318139824000045,0,NA,0.755,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,10,31200630,"cat_fiml",0.856068874340184,0.839077722752423,-0.0169911515877613,0.0261624673599807,26.0000000000105,NA,0.755,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,10,31200630,"normal_fiml",0.856068874340184,0.818352174665924,-0.0377166996742601,0.0303949926730828,121.000000000038,30,0.755,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,10,31200630,"listwise",0.856068874340184,0.798942917547569,-0.0571259567926155,0.0498283923048924,0,NA,0.755,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,11,31200631,"pairwise",0.856068874340184,0.779326590367969,-0.0767422839722146,0.0374353465335345,0,NA,0.74,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,11,31200631,"cat_fiml",0.856068874340184,0.804411618976685,-0.051657255363499,0.0319304429556929,2.9999999999859,NA,0.74,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,11,31200631,"normal_fiml",0.856068874340184,0.794183295013484,-0.0618855793267004,0.0316688781010806,140.000000000043,47,0.74,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,11,31200631,"listwise",0.856068874340184,0.718128885818612,-0.137939988521572,0.0703432859563607,0.999999999976353,NA,0.74,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,12,31200632,"pairwise",0.856068874340184,0.769397651142619,-0.0866712231975649,0.0396645407326397,0,NA,0.756666666666667,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,12,31200632,"cat_fiml",0.856068874340184,0.812913546154308,-0.0431553281858764,0.0297530769061548,9.99999999999091,NA,0.756666666666667,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,12,31200632,"normal_fiml",0.856068874340184,0.792685270971337,-0.0633836033688475,0.033792625256014,136.000000000024,33,0.756666666666667,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,12,31200632,"listwise",0.856068874340184,0.59086782376502,-0.265201050575164,0.110585356618336,0.999999999976353,NA,0.756666666666667,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,13,31200633,"pairwise",0.856068874340184,0.837201031182614,-0.0188678431575704,0.0291809973614929,0,NA,0.746666666666667,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,13,31200633,"cat_fiml",0.856068874340184,0.838661348343233,-0.0174075259969507,0.0283310227137671,2.9999999999859,NA,0.746666666666667,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,13,31200633,"normal_fiml",0.856068874340184,0.828104903853108,-0.0279639704870757,0.0264492343426761,132.000000000005,35,0.746666666666667,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,13,31200633,"listwise",0.856068874340184,0.805561072492552,-0.050507801847632,0.0476660007429002,0.999999999976353,NA,0.746666666666667,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,14,31200634,"pairwise",0.856068874340184,0.799868528944252,-0.0562003453959324,0.0386431955304968,0,NA,0.735,31,42,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,14,31200634,"cat_fiml",0.856068874340184,0.850769740511879,-0.00529913382830538,0.0257926280155659,2.9999999999859,NA,0.735,31,42,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,14,31200634,"normal_fiml",0.856068874340184,0.825282080474172,-0.0307867938660122,0.0310337555948098,125,32,0.735,31,42,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,14,31200634,"listwise",0.856068874340184,0.702673796791444,-0.15339507754874,0.0912261836557982,0,NA,0.735,31,42,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,15,31200635,"pairwise",0.856068874340184,0.803469191906594,-0.0525996824335897,0.0324222749561024,0,NA,0.745,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,15,31200635,"cat_fiml",0.856068874340184,0.846463666395145,-0.00960520794503861,0.0249397612887384,7.000000000005,NA,0.745,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,15,31200635,"normal_fiml",0.856068874340184,0.835552753740563,-0.0205161205996215,0.0238150433490274,151.999999999987,39,0.745,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,15,31200635,"listwise",0.856068874340184,0.77446637132501,-0.081602503015174,0.0636520193036087,0,NA,0.745,33,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,16,31200636,"pairwise",0.856068874340184,0.86763242815181,0.011563553811626,0.0245432970331709,0,NA,0.771666666666667,28,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,16,31200636,"cat_fiml",0.856068874340184,0.868045419466013,0.0119765451258285,0.0236357057557678,2.00000000000955,NA,0.771666666666667,28,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,16,31200636,"normal_fiml",0.856068874340184,0.862289678653087,0.00622080431290251,0.0231150015817369,117.999999999995,35,0.771666666666667,28,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,16,31200636,"listwise",0.856068874340184,0.831340763255657,-0.0247281110845273,0.0506548004588937,0,NA,0.771666666666667,28,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,17,31200637,"pairwise",0.856068874340184,0.810687807979201,-0.0453810663609828,0.0358498316405719,0,NA,0.755,32,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,17,31200637,"cat_fiml",0.856068874340184,0.859505781111167,0.00343690677098285,0.0227865768921172,4.99999999999545,NA,0.755,32,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,17,31200637,"normal_fiml",0.856068874340184,0.835340349564414,-0.0207285247757698,0.0270447401895782,137,39,0.755,32,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,17,31200637,"listwise",0.856068874340184,0.622222222222222,-0.233846652117962,0.117449616716673,1.0000000000332,NA,0.755,32,47,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,18,31200638,"pairwise",0.856068874340184,0.816589102100348,-0.0394797722398358,0.0330606381116234,0,NA,0.77,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,18,31200638,"cat_fiml",0.856068874340184,0.830849254094127,-0.0252196202460575,0.0292083524356726,2.00000000000955,NA,0.77,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,18,31200638,"normal_fiml",0.856068874340184,0.820767457431338,-0.0353014169088464,0.0288537444330776,112.000000000023,29,0.77,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,18,31200638,"listwise",0.856068874340184,0.741524889729048,-0.114543984611136,0.0667934038250182,0,NA,0.77,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,19,31200639,"pairwise",0.856068874340184,0.819603458189633,-0.0364654161505512,0.0322828699523032,0,NA,0.761666666666667,35,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,19,31200639,"cat_fiml",0.856068874340184,0.85253115827607,-0.00353771606411446,0.0213402359966606,4.0000000000191,NA,0.761666666666667,35,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,19,31200639,"normal_fiml",0.856068874340184,0.837788602474244,-0.0182802718659399,0.0247936767051757,135.999999999967,31,0.761666666666667,35,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,19,31200639,"listwise",0.856068874340184,0.689098250336474,-0.16697062400371,0.0946301215376886,0,NA,0.761666666666667,35,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,20,31200640,"pairwise",0.856068874340184,0.80155828202202,-0.0545105923181638,0.0338609566361559,0,NA,0.748333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,20,31200640,"cat_fiml",0.856068874340184,0.837895831950505,-0.0181730423896792,0.0255357391024509,1.99999999995271,NA,0.748333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,20,31200640,"normal_fiml",0.856068874340184,0.819588915171578,-0.0364799591686061,0.0275075304238326,142.000000000053,38,0.748333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,20,31200640,"listwise",0.856068874340184,0.717094192489226,-0.138974681850958,0.077088009494835,0,NA,0.748333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,21,31200641,"pairwise",0.856068874340184,0.755710771601755,-0.100358102738429,0.0457248345366441,0,NA,0.745,31,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,21,31200641,"cat_fiml",0.856068874340184,0.77452770819651,-0.0815411661436746,0.0428465855749232,4.99999999999545,NA,0.745,31,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,21,31200641,"normal_fiml",0.856068874340184,0.773908096976735,-0.0821607773634493,0.043138922704406,129.999999999995,31,0.745,31,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,21,31200641,"listwise",0.856068874340184,0.70870904508541,-0.147359829254774,0.07423659649886,1.0000000000332,NA,0.745,31,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,22,31200642,"pairwise",0.856068874340184,0.821398672087105,-0.0346702022530794,0.0366211015598342,0,NA,0.728333333333333,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,22,31200642,"cat_fiml",0.856068874340184,0.846457383209776,-0.00961149113040849,0.0261699547863342,1.99999999995271,NA,0.728333333333333,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,22,31200642,"normal_fiml",0.856068874340184,0.827931124956003,-0.0281377493841816,0.0297373235435459,129.000000000019,36,0.728333333333333,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,22,31200642,"listwise",0.856068874340184,0.707697379264876,-0.148371495075308,0.107510046546468,0,NA,0.728333333333333,28,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,23,31200643,"pairwise",0.856068874340184,0.785444644689206,-0.0706242296509777,0.0360819965736118,0,NA,0.766666666666667,40,54,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,23,31200643,"cat_fiml",0.856068874340184,0.849926182806509,-0.00614269153367519,0.0221839835802845,4.0000000000191,NA,0.766666666666667,40,54,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,23,31200643,"normal_fiml",0.856068874340184,0.821670729618785,-0.0343981447213992,0.0250207596142803,139.00000000001,37,0.766666666666667,40,54,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,23,31200643,"listwise",0.856068874340184,0.723780253553592,-0.132288620786592,0.0732472381900683,0,NA,0.766666666666667,40,54,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,24,31200644,"pairwise",0.856068874340184,0.836660826163324,-0.0194080481768598,0.0292484698164177,0,NA,0.768333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,24,31200644,"cat_fiml",0.856068874340184,0.848197503000754,-0.00787137133943028,0.0374508980360836,6.00000000002865,NA,0.768333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,24,31200644,"normal_fiml",0.856068874340184,0.841949778165162,-0.0141190961750224,0.0244697994823995,125,29,0.768333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,24,31200644,"listwise",0.856068874340184,0.705428571428571,-0.150640302911613,0.0724354402925162,0,NA,0.768333333333333,33,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,25,31200645,"pairwise",0.856068874340184,0.852468432049299,-0.00360044229088552,0.0263968360842254,0,NA,0.748333333333333,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,25,31200645,"cat_fiml",0.856068874340184,0.870587359028982,0.0145184846887982,0.0409709433261605,1.99999999995271,NA,0.748333333333333,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,25,31200645,"normal_fiml",0.856068874340184,0.847198799496331,-0.00887007484385338,0.0203128170428387,165.00000000002,30,0.748333333333333,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,25,31200645,"listwise",0.856068874340184,0.781527790453591,-0.0745410838865929,0.060029789941502,0,NA,0.748333333333333,34,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,26,31200646,"pairwise",0.856068874340184,0.794539502565833,-0.0615293717743512,0.0362474135831717,0,NA,0.768333333333333,37,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,26,31200646,"cat_fiml",0.856068874340184,0.850991856780234,-0.00507701755994971,0.0258146101394446,3.00000000004275,NA,0.768333333333333,37,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,26,31200646,"normal_fiml",0.856068874340184,0.8199695765134,-0.0360992978267842,0.0320470524611836,132.999999999981,36,0.768333333333333,37,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,26,31200646,"listwise",0.856068874340184,0.650390859891762,-0.205678014448422,0.081503427551701,0,NA,0.768333333333333,37,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,27,31200647,"pairwise",0.856068874340184,0.852031818970467,-0.00403705536971721,0.0252911837549653,0,NA,0.775,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,27,31200647,"cat_fiml",0.856068874340184,0.885666566648644,0.0295976923084598,0.0154388717684872,1.99999999995271,NA,0.775,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,27,31200647,"normal_fiml",0.856068874340184,0.867279697101557,0.0112108227613726,0.0184800465952738,114.000000000033,29,0.775,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,27,31200647,"listwise",0.856068874340184,0.728665785997358,-0.127403088342826,0.0784991622333806,0,NA,0.775,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,28,31200648,"pairwise",0.856068874340184,0.836753670697251,-0.0193152036429326,0.0293043340768516,0,NA,0.733333333333333,31,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,28,31200648,"cat_fiml",0.856068874340184,0.86617760845002,0.0101087341098363,0.0219492662699668,2.9999999999859,NA,0.733333333333333,31,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,28,31200648,"normal_fiml",0.856068874340184,0.848040009689728,-0.00802886465045627,0.0247065607303234,170.000000000016,51,0.733333333333333,31,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,28,31200648,"listwise",0.856068874340184,0.727550561797753,-0.128518312542431,0.0724291919571165,1.0000000000332,NA,0.733333333333333,31,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,29,31200649,"pairwise",0.856068874340184,0.852285567357147,-0.00378330698303742,0.0266314104695615,0,NA,0.773333333333333,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,29,31200649,"cat_fiml",0.856068874340184,0.86115771574013,0.00508884139994581,0.0222420582581197,1.0000000000332,NA,0.773333333333333,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,29,31200649,"normal_fiml",0.856068874340184,0.850658878349329,-0.00540999599085512,0.0238461481642553,120.000000000005,29,0.773333333333333,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,29,31200649,"listwise",0.856068874340184,0.79347227683838,-0.0625965975018042,0.060731782370489,0,NA,0.773333333333333,32,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,30,31200650,"pairwise",0.856068874340184,0.808510948056197,-0.0475579262839873,0.0337626959724209,0,NA,0.786666666666667,39,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,30,31200650,"cat_fiml",0.856068874340184,0.840955891620468,-0.0151129827197157,0.0259165399828018,2.00000000000955,NA,0.786666666666667,39,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,30,31200650,"normal_fiml",0.856068874340184,0.82255630474503,-0.0335125695951541,0.027920296528924,110.000000000014,29,0.786666666666667,39,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,30,31200650,"listwise",0.856068874340184,0.758145938503901,-0.0979229358362832,0.0580849422849914,0.999999999976353,NA,0.786666666666667,39,52,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,31,31200651,"pairwise",0.856068874340184,0.819760377867603,-0.0363084964725809,0.0315489947013976,0,NA,0.748333333333333,31,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,31,31200651,"cat_fiml",0.856068874340184,0.856495637638134,0.000426763297949662,0.0212998125936101,2.00000000000955,NA,0.748333333333333,31,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,31,31200651,"normal_fiml",0.856068874340184,0.834140744124581,-0.0219281302156036,0.0239755915061677,104.000000000042,30,0.748333333333333,31,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,31,31200651,"listwise",0.856068874340184,0.728795811518324,-0.12727306282186,0.0860037609297354,0,NA,0.748333333333333,31,50,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,32,31200652,"pairwise",0.856068874340184,0.797406250969074,-0.0586626233711096,0.0349467076289148,0,NA,0.726666666666667,32,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,32,31200652,"cat_fiml",0.856068874340184,0.846584961791785,-0.00948391254839875,0.0309516495361467,28.00000000002,NA,0.726666666666667,32,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,32,31200652,"normal_fiml",0.856068874340184,0.837486393659404,-0.0185824806807796,0.0261713938097295,127.999999999986,39,0.726666666666667,32,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,32,31200652,"listwise",0.856068874340184,0.617243272926963,-0.238825601413221,0.127531288246196,0,NA,0.726666666666667,32,44,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,33,31200653,"pairwise",0.856068874340184,0.844491223145113,-0.0115776511950711,0.0268423779107117,0.999999999976353,NA,0.753333333333333,37,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,33,31200653,"cat_fiml",0.856068874340184,0.877211795330528,0.0211429209903443,0.0190926164219983,5.0000000000523,NA,0.753333333333333,37,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,33,31200653,"normal_fiml",0.856068874340184,0.866162601229259,0.0100937268890751,0.020349272964849,121.999999999957,31,0.753333333333333,37,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,33,31200653,"listwise",0.856068874340184,0.787310344827586,-0.0687585295125978,0.0487280897636101,0,NA,0.753333333333333,37,49,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,34,31200654,"pairwise",0.856068874340184,0.816719898979377,-0.0393489753608075,0.0302100569720178,0,NA,0.776666666666667,36,55,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,34,31200654,"cat_fiml",0.856068874340184,0.87459677863416,0.0185279042939758,0.0190931737520663,1.99999999995271,NA,0.776666666666667,36,55,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,34,31200654,"normal_fiml",0.856068874340184,0.851079732347745,-0.00498914199243905,0.0235490129762819,123.999999999967,33,0.776666666666667,36,55,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,34,31200654,"listwise",0.856068874340184,0.761530054644809,-0.0945388196953753,0.0585461044996963,0,NA,0.776666666666667,36,55,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,35,31200655,"pairwise",0.856068874340184,0.846745146204879,-0.00932372813530491,0.0259048811858437,0,NA,0.773333333333333,37,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,35,31200655,"cat_fiml",0.856068874340184,0.844602872439117,-0.0114660019010674,0.0257292356983819,4.99999999999545,NA,0.773333333333333,37,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,35,31200655,"normal_fiml",0.856068874340184,0.832441268631726,-0.0236276057084578,0.0252540811385676,127.999999999986,32,0.773333333333333,37,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,35,31200655,"listwise",0.856068874340184,0.823854115327748,-0.0322147590124365,0.0428746914573596,0,NA,0.773333333333333,37,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,36,31200656,"pairwise",0.856068874340184,0.832543565512408,-0.0235253088277763,0.0278062523616207,0.999999999976353,NA,0.763333333333333,37,51,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,36,31200656,"cat_fiml",0.856068874340184,0.845977208160987,-0.0100916661791973,0.0260495610280852,11.0000000000241,NA,0.763333333333333,37,51,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,36,31200656,"normal_fiml",0.856068874340184,0.848199686244884,-0.00786918809530057,0.0227955999759145,130.999999999972,33,0.763333333333333,37,51,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,36,31200656,"listwise",0.856068874340184,0.713911205073996,-0.142157669266188,0.0835204925186446,0,NA,0.763333333333333,37,51,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,37,31200657,"pairwise",0.856068874340184,0.799795030575484,-0.0562738437647006,0.0367172908753389,0,NA,0.736666666666667,29,45,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,37,31200657,"cat_fiml",0.856068874340184,0.86756208161442,0.0114932072742358,0.0198290047564478,2.9999999999859,NA,0.736666666666667,29,45,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,37,31200657,"normal_fiml",0.856068874340184,0.826141403849771,-0.0299274704904128,0.0288268296537871,135.999999999967,35,0.736666666666667,29,45,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,37,31200657,"listwise",0.856068874340184,0.481949458483754,-0.37411941585643,0.180782044571815,0,NA,0.736666666666667,29,45,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,38,31200658,"pairwise",0.856068874340184,0.857260154488077,0.00119128014789316,0.0263967774832839,0,NA,0.753333333333333,34,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,38,31200658,"cat_fiml",0.856068874340184,0.851104514731819,-0.00496435960836483,0.0225697088853318,2.00000000000955,NA,0.753333333333333,34,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,38,31200658,"normal_fiml",0.856068874340184,0.845992171981834,-0.0100767023583505,0.0238456363792016,129.000000000019,32,0.753333333333333,34,48,""
"anchor_heterocov","Anchor-group mixture, heterogeneous target covariance","anchor_heterocov",6,"mar_linear30",100,38,31200658,"listwise",0.856068874340184,0.766724436741768,-0.0893444375984164,0.0601298287328337,0,NA,0.753333333333333,34,48,""
