"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se_if_n","mean_se_if_unbiased","mean_se_delta2_var","mean_bias_delta2","mean_variance_ratio_unbiased","mean_variance_ratio_delta2"
0.5,5,10,"Conger","basic_if_unbiased","identity scale; n-1 IF covariance",500,500,0.87,0.078,0.052,0.674261819418192,0.678348431494503,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","fisher_delta2_center_var","Moss 2024 Fisher scale; second-order delta variance and bias",500,500,0.898,0.092,0.01,0.688563971548311,0.693553159694088,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","fisher_delta2_var","Moss 2024 Fisher scale; second-order delta variance",500,500,0.9,0.088,0.012,0.685838493144002,0.69306906251522,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","fisher_if_n","Moss 2024 Fisher scale; plug-in IF covariance",500,500,0.88,0.102,0.018,0.633404117782413,0.640927804831663,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,10,"Conger","fisher_if_unbiased","Moss 2024 Fisher scale; n-1 IF covariance",500,500,0.89,0.094,0.016,0.666608702451016,0.674609168147447,0.476212518857989,-0.0237874811420108,0.141382954534413,0.149030719550925,0.15346911786919,-0.00596908387573543,1.11111111111111,1.17788897214461
0.5,5,20,"Conger","arcsine_delta2_center_var","Moss 2024 arcsine scale; second-order delta variance and bias",500,500,0.916,0.054,0.03,0.479448412167274,0.476777970487366,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","arcsine_delta2_var","Moss 2024 arcsine scale; second-order delta variance",500,500,0.918,0.056,0.026,0.479495481966454,0.476833151199006,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","arcsine_if_n","Moss 2024 arcsine scale; plug-in IF covariance",500,500,0.91,0.06,0.03,0.461827810913039,0.45908138207522,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","arcsine_if_unbiased","Moss 2024 arcsine scale; n-1 IF covariance",500,500,0.918,0.056,0.026,0.473501540669725,0.470673406328887,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","basic_delta2_center_var","identity scale; second-order delta variance and bias",500,500,0.922,0.046,0.032,0.486267075944449,0.483218200832521,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","basic_delta2_var","identity scale; second-order delta variance",500,500,0.924,0.046,0.03,0.486267075944449,0.483218200832521,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
