"spec","mechanism","n","b","method","truth","est","observed_fraction"
"anchor_moderate","anchor",500,57,"fiml",0.666931633438082,0.692695842929806,0.7825
"anchor_moderate","anchor",500,58,"fiml",0.666931633438082,0.706721546426152,0.7795
"anchor_moderate","anchor",500,59,"fiml",0.666931633438082,0.568615824729782,0.789
"anchor_moderate","anchor",500,60,"fiml",0.666931633438082,0.727934686498418,0.79
"anchor_moderate","anchor",500,61,"fiml",0.666931633438082,0.618910653824114,0.7785
"anchor_moderate","anchor",500,62,"fiml",0.666931633438082,0.633535480903765,0.8065
"anchor_moderate","anchor",500,63,"fiml",0.666931633438082,0.640863857599127,0.75
"anchor_moderate","anchor",500,64,"fiml",0.666931633438082,0.651742176888303,0.7995
"anchor_moderate","anchor",500,65,"fiml",0.666931633438082,0.694290439826455,0.7925
"anchor_moderate","anchor",500,66,"fiml",0.666931633438082,0.687338736651586,0.8225
"anchor_moderate","anchor",500,67,"fiml",0.666931633438082,0.661516371816599,0.795
"anchor_moderate","anchor",500,68,"fiml",0.666931633438082,0.680706380417055,0.793
"anchor_moderate","anchor",500,69,"fiml",0.666931633438082,0.633583251642427,0.793
"anchor_moderate","anchor",500,70,"fiml",0.666931633438082,0.664831410679905,0.7755
"anchor_moderate","anchor",500,71,"fiml",0.666931633438082,0.719835680527128,0.8
"anchor_moderate","anchor",500,72,"fiml",0.666931633438082,0.679064183542935,0.794
"anchor_moderate","anchor",500,73,"fiml",0.666931633438082,0.69347534555286,0.8005
"anchor_moderate","anchor",500,74,"fiml",0.666931633438082,0.670765658923373,0.797
"anchor_moderate","anchor",500,75,"fiml",0.666931633438082,0.614173116177556,0.8055
"anchor_moderate","anchor",500,76,"fiml",0.666931633438082,0.646578024041477,0.795
"anchor_moderate","anchor",500,77,"fiml",0.666931633438082,0.69756049371706,0.792
"anchor_moderate","anchor",500,78,"fiml",0.666931633438082,0.644238518974341,0.785
"anchor_moderate","anchor",500,79,"fiml",0.666931633438082,0.681254157564441,0.803
"anchor_moderate","anchor",500,80,"fiml",0.666931633438082,0.686943049927126,0.791
"anchor_moderate","anchor",500,81,"fiml",0.666931633438082,0.685063369048437,0.79
"anchor_moderate","anchor",500,82,"fiml",0.666931633438082,0.666523154624943,0.78
"anchor_moderate","anchor",500,83,"fiml",0.666931633438082,0.713684943708568,0.8015
"anchor_moderate","anchor",500,84,"fiml",0.666931633438082,0.668587004916024,0.7755
"anchor_moderate","anchor",500,85,"fiml",0.666931633438082,0.672411158405334,0.8015
"anchor_moderate","anchor",500,86,"fiml",0.666931633438082,0.640051897682132,0.7975
"anchor_moderate","anchor",500,87,"fiml",0.666931633438082,0.673726717440811,0.7935
"anchor_moderate","anchor",500,88,"fiml",0.666931633438082,0.628576713399169,0.7935
"anchor_moderate","anchor",500,89,"fiml",0.666931633438082,0.626570596238895,0.806
"anchor_moderate","anchor",500,90,"fiml",0.666931633438082,0.631608874442021,0.8005
"anchor_moderate","anchor",500,91,"fiml",0.666931633438082,0.605677623487519,0.7875
