"rate","b","alpha_A","alpha_B","diff","se_dep","corr","chisq_dep","reject_05"
0.1,29,0.762885611998479,0.800187662854491,-0.0373020508560115,0.0191399334314964,0.411177542187144,3.79825898410084,FALSE
0.1,30,0.765747774957963,0.797724836546499,-0.0319770615885364,0.0203781525388046,0.363873909630672,2.46233698975865,FALSE
0.1,31,0.764420896747818,0.802705010345212,-0.0382841135973943,0.0199275525620266,0.374636170874244,3.69087439412217,FALSE
0.1,32,0.759788051347759,0.803434695767383,-0.0436466444196243,0.0203322742289999,0.397252325417351,4.60818391715195,TRUE
0.1,33,0.758298561551298,0.806732765895443,-0.0484342043441454,0.0201502149287661,0.373248805475586,5.77756677780664,TRUE
0.1,34,0.765650471112784,0.806887151225776,-0.0412366801129915,0.0194469295343659,0.385211786106758,4.49640380337348,TRUE
0.1,35,0.762319258507194,0.800159490275988,-0.037840231768794,0.0209250073484729,0.374740858794671,3.27021523273759,FALSE
0.1,36,0.758096979838955,0.80236880531981,-0.0442718254808548,0.0204760395503162,0.359810298098803,4.67479897513649,TRUE
0.1,37,0.770076981506043,0.804231599061355,-0.0341546175553118,0.0201918581560298,0.3577843527359,2.86118724248246,FALSE
0.1,38,0.765262432005203,0.806340342412265,-0.041077910407062,0.0207868943165828,0.336836835668546,3.90514775629287,TRUE
0.1,39,0.767861160821918,0.800003076124772,-0.0321419153028533,0.0207916272272799,0.355557311167882,2.38982744603841,FALSE
0.1,40,0.757713001096209,0.797149110182504,-0.039436109086295,0.0202145738123693,0.395402845917503,3.80591372888224,FALSE
0.1,41,0.76688203442116,0.801473021489456,-0.0345909870682958,0.0201101043522814,0.386411178911594,2.95867499667683,FALSE
0.1,42,0.762305220971685,0.802161846870157,-0.0398566258984721,0.0216140311701834,0.360235004611507,3.40039613376715,FALSE
0.1,43,0.772770925777567,0.799891426770528,-0.0271205009929607,0.0200843134123165,0.376183784076642,1.82339784067189,FALSE
0.1,44,0.763894833296507,0.804954145650289,-0.0410593123537818,0.0204868625937294,0.373116284629467,4.01672809674436,TRUE
0.1,45,0.765678614733821,0.801601711649858,-0.0359230969160373,0.0203300792110999,0.387717783171419,3.12226239521121,FALSE
0.1,46,0.757528021164999,0.803223881430984,-0.0456958602659854,0.0199430457731212,0.391367059200071,5.25013829459271,TRUE
0.1,47,0.767177192871682,0.807498712204333,-0.0403215193326517,0.0197553165369262,0.38676156573537,4.16587074461092,TRUE
0.1,48,0.772183168453829,0.800427836733356,-0.0282446682795275,0.0199237082967913,0.38526932832009,2.00970636434209,FALSE
0.1,49,0.76086022188546,0.800946776868928,-0.0400865549834672,0.0202615693550379,0.370432185266962,3.91427477108485,TRUE
0.1,50,0.765899663629343,0.802414137031541,-0.0365144734021975,0.0204395579921982,0.374845177505618,3.19144293806543,FALSE
0.1,51,0.768217016750571,0.800999573879904,-0.0327825571293326,0.0203725650468666,0.383104649642075,2.5893706865799,FALSE
0.1,52,0.759592430322808,0.802078599136669,-0.0424861688138617,0.0211773255188246,0.367646543331996,4.02487981169601,TRUE
0.1,53,0.767627993155391,0.801245091482535,-0.0336170983271441,0.0205010469359857,0.375420127957673,2.68886110483329,FALSE
0.1,54,0.761643789606027,0.800951227587999,-0.0393074379819718,0.0196723547806949,0.394435504803742,3.99242512124441,TRUE
0.1,55,0.749248044207036,0.796237355013415,-0.0469893108063782,0.0216117485370563,0.369710407970453,4.72735633196412,TRUE
0.1,56,0.752658604967242,0.801497654269874,-0.0488390493026312,0.0207899923769398,0.33838631672504,5.51855966843344,TRUE
0.1,57,0.77249934717658,0.809066059862762,-0.0365667126861822,0.0195404756881019,0.356413264078617,3.50188254172103,FALSE
0.1,58,0.763660349578525,0.807050445804413,-0.0433900962258877,0.0209181369987988,0.364746379719382,4.3026420822275,TRUE
0.1,59,0.767267118995011,0.806382765387216,-0.0391156463922055,0.0193327733842342,0.390237186157272,4.09366879436093,TRUE
0.1,60,0.76204469063977,0.806545855020285,-0.0445011643805149,0.0208251979121178,0.345882199438566,4.56630035258694,TRUE
0.1,61,0.762203901480515,0.806001568747534,-0.0437976672670184,0.0201652981727327,0.406499120486319,4.71729095547983,TRUE
0.1,62,0.76646734195094,0.803843205428098,-0.0373758634771578,0.0195359135578923,0.380935597327778,3.66028599044355,FALSE
0.1,63,0.764898094483137,0.80066819384584,-0.0357700993627026,0.0196563590699832,0.384536380087864,3.31157152163672,FALSE
0.1,64,0.7620684704897,0.806315650377378,-0.044247179887678,0.020070704346744,0.379345487381032,4.86010849989485,TRUE
0.1,65,0.770026804653568,0.802351218803108,-0.0323244141495399,0.0189855085910402,0.407588642672166,2.89879066115982,FALSE
0.1,66,0.761037176207135,0.804361766071619,-0.0433245898644835,0.0203324156719747,0.348167464002009,4.54036702338356,TRUE
0.1,67,0.771963515518152,0.804127571629119,-0.0321640561109674,0.020213108623252,0.367309748183265,2.53206822003686,FALSE
0.1,68,0.760476978948384,0.801499483843405,-0.0410225048950209,0.0213237019198598,0.317146356784148,3.70100051110686,FALSE
0.1,69,0.76333984402386,0.805748124454028,-0.0424082804301673,0.0198990682157026,0.378591415745378,4.54188197485336,TRUE
0.1,70,0.757095592942471,0.798095218924228,-0.0409996259817572,0.0202237012529349,0.405303101205896,4.10996863313406,TRUE
0.1,71,0.767815338754577,0.804802295006134,-0.036986956251557,0.020029543875967,0.395195957199757,3.41000541321102,FALSE
0.1,72,0.771133681187538,0.793792398266172,-0.0226587170786339,0.0201706072360506,0.366917435703817,1.26192251153674,FALSE
0.1,73,0.759959058923423,0.802872755717794,-0.0429136967943704,0.0208670659139139,0.347687241277636,4.22930573238478,TRUE
0.1,74,0.765566165177662,0.806841223224856,-0.0412750580471939,0.020281640275641,0.37890602146784,4.14161032055432,TRUE
0.1,75,0.761607143321515,0.799632775301149,-0.0380256319796339,0.0206014218597635,0.383594798850733,3.40689297448509,FALSE
0.1,76,0.762475440443517,0.800612079124352,-0.0381366386808352,0.0210633599469958,0.35909460393623,3.27815531158541,FALSE
0.1,77,0.764833736177893,0.803570057179223,-0.0387363210013296,0.0189626900028568,0.409058426955138,4.17288918082088,TRUE
0.1,78,0.764935529044521,0.794406250346377,-0.029470721301856,0.0215596743974025,0.364710918787773,1.86851735289214,FALSE
0.1,79,0.768470206427958,0.807126716433688,-0.0386565100057302,0.0202829438486757,0.352065646428705,3.63231336009943,FALSE
0.1,80,0.768243966378196,0.808749301164634,-0.0405053347864384,0.0213457148003798,0.357836705560734,3.60083355570989,FALSE
0.1,81,0.76078035640092,0.808421974642979,-0.0476416182420583,0.0195575098920161,0.379202930474142,5.93397745968107,TRUE
0.1,82,0.765552397469812,0.799995017474425,-0.0344426200046133,0.0212246326009531,0.371121449175113,2.63337069224231,FALSE
0.1,83,0.77311359219271,0.811069615726393,-0.0379560235336839,0.0200011318542223,0.332136362788813,3.60124168662925,FALSE
0.1,84,0.762389498803374,0.806157894308068,-0.0437683955046935,0.0199617449942801,0.379663669373525,4.80755482739452,TRUE
0.1,85,0.763332337661076,0.803155427123425,-0.0398230894623492,0.0185176576732228,0.436535447036816,4.62485154124431,TRUE
0.1,86,0.764249606626251,0.799797149999446,-0.0355475433731953,0.0197616453562851,0.403302237801049,3.2357352734448,FALSE
0.1,87,0.76353828164215,0.800258378048928,-0.036720096406778,0.020670844430493,0.333147203921779,3.15566714731526,FALSE
0.1,88,0.765480928490215,0.800644990745384,-0.0351640622551691,0.0202280394405093,0.366552686649792,3.02197242420601,FALSE
0.1,89,0.767525236132619,0.802695360161673,-0.0351701240290534,0.0196161678461284,0.389849373738584,3.21454464603711,FALSE
0.1,90,0.7608870088323,0.806153621606429,-0.0452666127741291,0.021360217802036,0.37250506607805,4.49101641985934,TRUE
0.1,91,0.759066398453501,0.803356408876003,-0.0442900104225024,0.0208504384103146,0.379761660863399,4.51212562723435,TRUE
0.1,92,0.764528796976583,0.804821897387079,-0.0402931004104966,0.020103047628843,0.346746171373971,4.01733056461646,TRUE
0.1,93,0.768715798576944,0.803008524929316,-0.0342927263523718,0.0200861059104436,0.366124607088228,2.9148253050817,FALSE
0.1,94,0.759967995539621,0.800770845484516,-0.0408028499448951,0.0199742605326775,0.375971434088369,4.17291535931559,TRUE
0.1,95,0.763965458658921,0.797223998815252,-0.0332585401563315,0.02086917478691,0.337320354815831,2.53977832225122,FALSE
0.1,96,0.768324061173109,0.806228042560813,-0.0379039813877046,0.0210821728351008,0.33823732620389,3.2325028867302,FALSE
0.1,97,0.765667731762875,0.806188413269564,-0.0405206815066897,0.0212590340605099,0.350811664604992,3.63300860551832,FALSE
0.1,98,0.768272448558085,0.805793769034213,-0.0375213204761286,0.0208242566865665,0.377519431297627,3.24651348513485,FALSE
0.1,99,0.763261057805697,0.801845562619377,-0.0385845048136801,0.0202674803092465,0.38426426233066,3.62431838783987,FALSE
0.1,100,0.758577416774875,0.802529847371086,-0.0439524305962105,0.0207617278113832,0.399159572962506,4.48165898510204,TRUE
0.1,101,0.753270458192314,0.808947999092988,-0.0556775409006741,0.0193936318344993,0.397908672464612,8.24217436145508,TRUE
0.1,102,0.765343543281554,0.803991816849675,-0.0386482735681207,0.0200512693567775,0.361249551679907,3.7151508713192,FALSE
0.1,103,0.756718047017847,0.805925316925436,-0.0492072699075887,0.0206656068625371,0.385952786171634,5.66972786745214,TRUE
0.1,104,0.760635904179749,0.80187551120029,-0.0412396070205415,0.020126733436785,0.404324065117576,4.1983867897933,TRUE
0.1,105,0.76577460689415,0.80653733294975,-0.0407627260555993,0.0195615388324334,0.382893544457654,4.34230583624584,TRUE
0.1,106,0.756515688844471,0.809270859792161,-0.0527551709476899,0.0200788202107728,0.405758360562254,6.90325136326213,TRUE
0.1,107,0.769077400782219,0.801473049930773,-0.0323956491485538,0.0199707233697902,0.358290617435173,2.63139340399616,FALSE
0.1,108,0.75788201596217,0.793886584343355,-0.0360045683811854,0.0198637128979092,0.402598299459572,3.28544619374595,FALSE
0.1,109,0.759548460414309,0.807881684667185,-0.0483332242528757,0.0194259581510294,0.395534183880476,6.1905129600977,TRUE
0.1,110,0.761916717495672,0.797261390040451,-0.0353446725447791,0.0215406302790977,0.362267732585231,2.69234748952048,FALSE
0.1,111,0.757609259408483,0.804702092446201,-0.0470928330377177,0.0198916495960115,0.37451699980248,5.60490214879329,TRUE
0.1,112,0.758438893643087,0.808474326504388,-0.0500354328613009,0.0197427395004985,0.358751049912719,6.42303801151694,TRUE
0.1,113,0.763541982368292,0.79788202419163,-0.0343400418233382,0.0215322363724144,0.315863791132715,2.54345092304041,FALSE
0.1,114,0.762464387949345,0.8003372404774,-0.0378728525280549,0.0205253055906831,0.402241661389964,3.40468368718866,FALSE
0.1,115,0.759800022573754,0.812991695337454,-0.0531916727637,0.020462780428161,0.359488178303584,6.75706362039786,TRUE
0.1,116,0.773800688560979,0.808643304305056,-0.034842615744077,0.020535932428217,0.329977024419005,2.87867508838471,FALSE
0.1,117,0.755162222402655,0.803231559248657,-0.0480693368460022,0.0211786432611773,0.398421223478935,5.15157457822772,TRUE
0.1,118,0.766577049854727,0.801381789653144,-0.0348047397984169,0.0192851213310836,0.355584171945045,3.25710704207381,FALSE
0.1,119,0.746837521755938,0.807918454917539,-0.0610809331616006,0.0205229651017112,0.409904823818289,8.85790694153446,TRUE
0.1,120,0.763943672429455,0.802755230868523,-0.0388115584390678,0.0189212138069114,0.391293939205249,4.20750050804655,TRUE
0.1,121,0.7686090393899,0.8006506893078,-0.0320416499178999,0.0204467014716733,0.369335181014685,2.45574478105782,FALSE
0.1,122,0.753476628343982,0.80020811163718,-0.0467314832931971,0.0194722415278371,0.403492902379718,5.75953254438429,TRUE
0.1,123,0.763747131428392,0.801685570982497,-0.0379384395541048,0.0210036945103596,0.367152272584535,3.26262787107444,FALSE
0.1,124,0.757716511673947,0.799958833628007,-0.0422423219540599,0.0198072107184337,0.39467402232159,4.5482980979121,TRUE
0.1,125,0.764837183070759,0.803742962528612,-0.0389057794578538,0.02063287037802,0.332742258996726,3.55556761260831,FALSE
0.1,126,0.75861520237536,0.80927100610283,-0.0506558037274694,0.0195002797396479,0.372565989544373,6.74802585357834,TRUE
0.1,127,0.757727993357411,0.80548705138941,-0.0477590580319981,0.0224642187350237,0.329748254892106,4.51990041724927,TRUE
0.1,128,0.76433303728639,0.804560359307396,-0.0402273220210062,0.0204024671458185,0.364642834051116,3.88755789478321,TRUE
0.1,129,0.761351204715779,0.805774241031146,-0.0444230363153664,0.0201710446089015,0.392097023489833,4.8502005758309,TRUE
0.1,130,0.762967607908,0.816088785746002,-0.0531211778380027,0.0186380728590188,0.405246303338276,8.12331663294888,TRUE
0.1,131,0.759589792376866,0.806159865830087,-0.0465700734532215,0.020647057888442,0.367919055356603,5.08741885250859,TRUE
0.1,132,0.760749558393075,0.806326145810264,-0.0455765874171886,0.0196436169111316,0.38663296513827,5.38320223912137,TRUE
0.1,133,0.758645634214645,0.806060511894386,-0.0474148776797413,0.0207224447470544,0.388866502364346,5.23536889452429,TRUE
0.1,134,0.75818968021966,0.799606545221892,-0.0414168650022323,0.0221518280981372,0.337297841479229,3.49570921798816,FALSE
0.1,135,0.765866492242452,0.806262287701765,-0.0403957954593127,0.0210965382798421,0.374342983305784,3.66648517292726,FALSE
0.1,136,0.772876262308068,0.804549319312685,-0.0316730570046172,0.019419212468188,0.328568019252462,2.66021499998634,FALSE
0.1,137,0.750976417675651,0.801901350553962,-0.0509249328783112,0.0207176735499731,0.372145087735708,6.0419754924802,TRUE
0.1,138,0.766409131429153,0.802063557160328,-0.0356544257311743,0.0199785836621983,0.387339261728138,3.18491244966256,FALSE
0.1,139,0.762540038799355,0.802432519421426,-0.039892480622071,0.0200572185796051,0.350274113413874,3.95585779070708,TRUE
0.1,140,0.764512384590734,0.794220230637133,-0.0297078460463994,0.0213203381438662,0.385387317482281,1.94157491575059,FALSE
0.1,141,0.766726123356705,0.805104925393807,-0.0383788020371024,0.0198649051142762,0.368241469291126,3.7325861391965,FALSE
0.1,142,0.766581638188315,0.801942972124779,-0.035361333936464,0.0200703129522538,0.367734257332612,3.10419496601106,FALSE
0.1,143,0.764894852460636,0.804644218828664,-0.0397493663680284,0.0201800364292773,0.372993087512977,3.87986423021834,TRUE
0.1,144,0.765707923656127,0.807143852502035,-0.0414359288459079,0.0212446179595519,0.329518202329536,3.80413837566657,FALSE
0.1,145,0.764575246224611,0.801668539732461,-0.0370932935078498,0.0202591524500163,0.357997178234187,3.35234145007556,FALSE
0.1,146,0.757782248898359,0.803406981726099,-0.0456247328277405,0.0207842179397903,0.375869572164805,4.81873777076532,TRUE
0.1,147,0.767214051331696,0.794397853450845,-0.0271838021191496,0.019280081627223,0.379888076541213,1.98793721407542,FALSE
0.1,148,0.761577821695695,0.801672562543572,-0.0400947408478779,0.0203750292272399,0.39819696968577,3.87238331976744,TRUE
0.1,149,0.769611609473342,0.807895895040993,-0.0382842855676512,0.0202214515150071,0.347134614542008,3.58439977320346,FALSE
0.1,150,0.759753992056554,0.80274332933739,-0.0429893372808358,0.0222033285290931,0.332878732955865,3.74874008687841,FALSE
0.1,151,0.766007150989199,0.802649633143217,-0.0366424821540181,0.0210027098444815,0.376191606651675,3.04382097105355,FALSE
0.1,152,0.758614470140311,0.803646385673192,-0.0450319155328807,0.0209007581188104,0.382457632707466,4.64212428267615,TRUE
0.1,153,0.766998222700109,0.802504735730681,-0.0355065130305721,0.0207627571612,0.342413326775855,2.92446210832284,FALSE
0.1,154,0.757598745770647,0.81161158075975,-0.0540128349891029,0.0190378326449761,0.38009142790142,8.04931523780106,TRUE
0.1,155,0.757483151294602,0.805552669126037,-0.0480695178314352,0.0194739287227267,0.401126706274435,6.09301685627033,TRUE
0.1,156,0.761567916917345,0.799976553081609,-0.0384086361642642,0.0204051963853329,0.371074612855529,3.54304129951977,FALSE
0.1,157,0.757619322256784,0.800858357397893,-0.0432390351411091,0.0202280495331027,0.381263977361672,4.56924001808393,TRUE
0.1,158,0.768463309841258,0.805980592131156,-0.0375172822898987,0.0196722447473994,0.344721201471146,3.63709717196169,FALSE
0.1,159,0.760967954443603,0.811655724223883,-0.0506877697802798,0.021225140783995,0.351956539025928,5.70302410193856,TRUE
0.1,160,0.766080009234412,0.806518544814942,-0.0404385355805302,0.0200541788425782,0.355661210887153,4.066128248772,TRUE
0.1,161,0.768585780119657,0.80019337666968,-0.0316075965500231,0.0210733929001409,0.350661467469768,2.24964513992961,FALSE
0.1,162,0.772941544799705,0.798214469945596,-0.0252729251458902,0.0191843792896192,0.378029928466983,1.73546363465177,FALSE
0.1,163,0.766755861098417,0.80859502001553,-0.0418391589171129,0.020308818722115,0.360918582542927,4.24420707228908,TRUE
0.1,164,0.765583871683066,0.805590416180757,-0.0400065444976915,0.0198148363026357,0.367324136511889,4.07644047774252,TRUE
0.1,165,0.755257764181946,0.804998287450826,-0.0497405232688798,0.0202130061282812,0.385318850660614,6.05562375706407,TRUE
0.1,166,0.768973818316107,0.803141312177749,-0.0341674938616423,0.019768947161763,0.371119787468839,2.98716470268582,FALSE
0.1,167,0.77064094841951,0.805781569237314,-0.0351406208178037,0.0199528696031786,0.367077735696658,3.10175956994215,FALSE
0.1,168,0.771057488810362,0.802677617587793,-0.0316201287774311,0.0198462955528466,0.377315224372343,2.53844851483573,FALSE
0.1,169,0.768510248235671,0.80507155144091,-0.0365613032052386,0.0201230106832223,0.35500761951096,3.30109041425795,FALSE
0.1,170,0.763540638044812,0.804901379616804,-0.0413607415719923,0.0218401978473863,0.347949402664204,3.58643940053809,FALSE
0.1,171,0.758216031859594,0.801447459952644,-0.0432314280930496,0.0214313079061548,0.353243793102711,4.06913231966645,TRUE
0.1,172,0.765787014055537,0.801807096405404,-0.0360200823498673,0.0204052716326643,0.385430934871054,3.11605160845478,FALSE
0.1,173,0.757150518945258,0.803905926482741,-0.0467554075374826,0.0203536891511858,0.408418679028871,5.27688243561464,TRUE
0.1,174,0.765989918075885,0.804692968229303,-0.0387030501534176,0.0189511044476612,0.378256109358265,4.17081892103172,TRUE
0.1,175,0.756114268255719,0.810321304704227,-0.0542070364485079,0.0196051735732064,0.388233905410559,7.64486720566135,TRUE
0.1,176,0.765520100793169,0.804102959401679,-0.0385828586085101,0.0203730074791962,0.361259962254575,3.58656341084466,FALSE
0.1,177,0.76217364743119,0.815744514940046,-0.0535708675088563,0.0196732468796658,0.38997350363102,7.41489959445859,TRUE
0.1,178,0.764239414115019,0.797756659170499,-0.0335172450554804,0.0206377395963,0.365090925715955,2.63762088372006,FALSE
0.1,179,0.757752385403654,0.808466208428229,-0.0507138230245754,0.0201065824488919,0.371593183541112,6.3617439191678,TRUE
0.1,180,0.75852912959803,0.804125567871057,-0.0455964382730272,0.0208734179357919,0.357927664316059,4.77171724777703,TRUE
0.1,181,0.764916649426874,0.806278289569274,-0.0413616401424,0.0198961935215051,0.388330981048156,4.32170890187721,TRUE
0.1,182,0.770351858849132,0.805929912419157,-0.0355780535700251,0.0198204347532404,0.349804497969841,3.22209259447078,FALSE
0.1,183,0.761384390066748,0.803237161775536,-0.0418527717087881,0.0211176099926542,0.366542762823034,3.92788640301016,TRUE
0.1,184,0.765850530183252,0.798000128470273,-0.0321495982870209,0.0204759112653213,0.356947065948794,2.4652707552164,FALSE
0.1,185,0.777722726884048,0.802553864058349,-0.0248311371743011,0.0188843149077572,0.403496804056807,1.72898310800736,FALSE
0.1,186,0.760196983040106,0.802908568270365,-0.042711585230259,0.0204671910475014,0.392907954613021,4.35486698099773,TRUE
0.1,187,0.76600535116726,0.79984249845415,-0.0338371472868898,0.0201967184362179,0.362324564653112,2.80689302673135,FALSE
0.1,188,0.761788562703611,0.801918075725795,-0.0401295130221833,0.0195191164323611,0.38378042049779,4.22675884115471,TRUE
0.1,189,0.770168677279984,0.801739993794626,-0.0315713165146418,0.0205345566512285,0.341982509827484,2.36382174271636,FALSE
0.1,190,0.773465989941253,0.803600238252977,-0.0301342483117246,0.020471371431555,0.328828677879559,2.16684002385915,FALSE
0.1,191,0.763280024421236,0.801666784583702,-0.0383867601624659,0.0203867300349747,0.370967225031931,3.54542068886735,FALSE
0.1,192,0.766033650966874,0.805295342405419,-0.0392616914385456,0.0211381186245062,0.332677219681758,3.44989080866627,FALSE
0.1,193,0.759340707507276,0.802318724098033,-0.0429780165907563,0.0221754110564652,0.343861247133791,3.75620581386017,FALSE
0.1,194,0.769590388213535,0.804729687884587,-0.0351392996710524,0.018477460658279,0.40293096785081,3.61660960129447,FALSE
0.1,195,0.757209610074977,0.807452264082378,-0.050242654007401,0.0220229386772797,0.348416052638622,5.20468686625197,TRUE
0.1,196,0.765607939394342,0.803833296555267,-0.0382253571609249,0.0204134751158396,0.367682233939655,3.5064626436383,FALSE
0.1,197,0.770033820036888,0.810477796900417,-0.040443976863529,0.0187070986887209,0.414717222086492,4.67406590628574,TRUE
0.1,198,0.761441215365175,0.804772171219334,-0.0433309558541589,0.0200290049135123,0.381797978858313,4.68034419646651,TRUE
0.1,199,0.767740486021901,0.806799315612908,-0.0390588295910064,0.0204617042999378,0.368779209649583,3.64380260798094,FALSE
0.1,200,0.748649175785488,0.803939302123564,-0.055290126338076,0.0202552665953519,0.381883225916452,7.45108018881486,TRUE
0.1,201,0.763995551695335,0.802538351522227,-0.0385427998268921,0.0201588527796017,0.351094676129106,3.65556821563226,FALSE
0.1,202,0.767980604117386,0.803577458078987,-0.0355968539616015,0.0201746852915544,0.351504292782117,3.11321917073098,FALSE
0.1,203,0.760715770211028,0.808133168699299,-0.0474173984882708,0.0204636289616702,0.387919732416732,5.36920691392315,TRUE
0.1,204,0.760442560290109,0.797923267333641,-0.037480707043532,0.0210030790910756,0.375644393551321,3.1845613084129,FALSE
0.1,205,0.759307604023836,0.807530603717034,-0.0482229996931979,0.0204179299048082,0.373737661890501,5.57808370376501,TRUE
0.1,206,0.754259201568637,0.805203511341534,-0.0509443097728964,0.020386684273217,0.376620125507037,6.24450720209887,TRUE
0.1,207,0.771266510018314,0.809480810596326,-0.0382143005780121,0.0212983258664443,0.32685000133616,3.21929589295862,FALSE
0.1,208,0.753213877353562,0.801847154575321,-0.0486332772217586,0.0209429013930673,0.359262149467356,5.39254001416259,TRUE
0.1,209,0.765638161261951,0.804620760651473,-0.0389825993895218,0.0202488335358984,0.369133957024698,3.70630853295057,FALSE
0.1,210,0.760018490402748,0.810218803175039,-0.0502003127722916,0.0198575334864565,0.393165423160425,6.39090318994486,TRUE
0.1,211,0.767467811146315,0.803568389483941,-0.0361005783376267,0.0200990950880773,0.374798987359354,3.22608131063821,FALSE
0.1,212,0.762055182583993,0.807590024929651,-0.0455348423456579,0.0193441028982577,0.389892145006763,5.54102981683003,TRUE
0.1,213,0.763555561406014,0.80634955670392,-0.042793995297906,0.0203687418629705,0.358175619665501,4.41405012507154,TRUE
0.1,214,0.771276542017509,0.808883630906542,-0.0376070888890337,0.0203839489125076,0.374701383125371,3.40379024123093,FALSE
0.1,215,0.76215326811398,0.808791834888395,-0.0466385667744145,0.0202560343812415,0.378683575048421,5.3012897365555,TRUE
0.1,216,0.758698024636551,0.802700263521465,-0.0440022388849136,0.0210317510966879,0.370794654602162,4.37722309625408,TRUE
0.1,217,0.759633894788016,0.797213702250094,-0.0375798074620779,0.020487504734364,0.358940155967522,3.36458084034445,FALSE
0.1,218,0.759380750228254,0.799688661648145,-0.0403079114198912,0.0230075379467199,0.325125090573515,3.06930676781326,FALSE
0.1,219,0.75873999733106,0.798654386971804,-0.039914389640744,0.0201333993454728,0.38423038629485,3.93029156610664,TRUE
0.1,220,0.761403495048246,0.803670381306725,-0.0422668862584795,0.019860142986521,0.389172364419267,4.5293488198849,TRUE
0.1,221,0.755335130610009,0.809798177581296,-0.0544630469712876,0.0193181963257845,0.407276831876388,7.94823535300849,TRUE
0.1,222,0.767226548570757,0.803107563377306,-0.0358810148065486,0.0203839759501665,0.391551135160379,3.09850098457305,FALSE
0.1,223,0.770117095194599,0.799538456831151,-0.0294213616365524,0.0204923510169886,0.357158478052596,2.06130360946133,FALSE
0.1,224,0.763019023603969,0.812177486521843,-0.0491584629178735,0.0195293269251893,0.372387374406361,6.33610022829549,TRUE
0.1,225,0.767109259338558,0.803113488354535,-0.0360042290159768,0.0204223971443968,0.384186590559886,3.10809007198648,FALSE
0.1,226,0.770804024992724,0.800938518034024,-0.0301344930413007,0.0199798538192299,0.37534612492097,2.27479972160677,FALSE
0.1,227,0.762428683238638,0.794573741968106,-0.032145058729468,0.02093857223223,0.342775337570107,2.35686288912672,FALSE
0.1,228,0.76728582547683,0.801960237779884,-0.0346744123030535,0.0201003106538816,0.378854400319998,2.97586125310862,FALSE
0.1,229,0.753983461455201,0.806356971067948,-0.0523735096127462,0.0210667627883327,0.34077804770781,6.18055883087394,TRUE
0.1,230,0.764960297932748,0.805566696715346,-0.0406063987825985,0.0205714302034245,0.369921706788686,3.89636808753008,TRUE
0.1,231,0.762289389665868,0.80279264457167,-0.0405032549058015,0.0207730138060955,0.379924413199113,3.80172615731433,FALSE
0.1,232,0.767182543254698,0.808518474051891,-0.0413359307971927,0.0199723956211155,0.377032315239222,4.28346401351496,TRUE
0.1,233,0.761877330267455,0.807339213311656,-0.0454618830442013,0.0201934863560522,0.357792621496659,5.06841573042889,TRUE
0.1,234,0.76174694693047,0.805247505031985,-0.0435005581015157,0.0201211854686947,0.39676786277852,4.67393350312758,TRUE
0.1,235,0.767915411957182,0.805809727532847,-0.0378943155756645,0.0185933314496534,0.450843613128474,4.1536864768832,TRUE
0.1,236,0.750127040495972,0.798610017057112,-0.0484829765611399,0.0210663245168062,0.385743642815065,5.29664675745943,TRUE
0.1,237,0.764223242537117,0.798331893688126,-0.0341086511510098,0.0207286398246695,0.348942893960105,2.70761854330991,FALSE
0.1,238,0.778789168482867,0.805152873507982,-0.0263637050251144,0.0191821757460587,0.378715075539147,1.88893562029814,FALSE
0.1,239,0.770384429859414,0.799645111420986,-0.0292606815615724,0.0206516074605409,0.386309202234805,2.00752587959303,FALSE
0.1,240,0.773382459051797,0.799655701563866,-0.0262732425120689,0.0192787439372286,0.363403560322708,1.8572479132201,FALSE
0.1,241,0.762261758604318,0.800925502873002,-0.0386637442686849,0.0224482288754718,0.335251029445309,2.96649524085147,FALSE
0.1,242,0.75985463891899,0.798790349934652,-0.038935711015662,0.021456941369321,0.314819564234909,3.29276389236936,FALSE
0.1,243,0.748257392705406,0.799832763337058,-0.0515753706316522,0.0211914011024716,0.371873662420177,5.92332240390828,TRUE
0.1,244,0.761707716566698,0.810400690741144,-0.0486929741744458,0.020455275749162,0.366510613286289,5.66659178171601,TRUE
0.1,245,0.757335753148608,0.804199197981788,-0.0468634448331795,0.0206941688953408,0.381053328534835,5.12828839818279,TRUE
0.1,246,0.76300252201039,0.801895404252307,-0.0388928822419167,0.0208514150360982,0.353382026509207,3.4791182645651,FALSE
0.1,247,0.760906093704979,0.805622617640896,-0.0447165239359175,0.021178976250639,0.389213171027126,4.4578571277039,TRUE
0.1,248,0.759981876628395,0.804980512671392,-0.0449986360429976,0.0198946095146031,0.394059970207124,5.11596849499154,TRUE
0.1,249,0.765048469876829,0.807468848404477,-0.0424203785276475,0.0209339747660145,0.361634126530063,4.1062528314729,TRUE
0.1,250,0.761130621334734,0.802594254424271,-0.041463633089537,0.0200139926006144,0.373402525729326,4.29207434335608,TRUE
0.1,251,0.756344049177658,0.807959951863896,-0.0516159026862389,0.0196217086292167,0.387633762571676,6.91979787450072,TRUE
0.1,252,0.758907333513929,0.807580949332146,-0.0486736158182169,0.0205239420216511,0.355367848278973,5.62426352664508,TRUE
0.1,253,0.760194202680808,0.803694303109511,-0.0435001004287029,0.0205237088269901,0.37175668349917,4.49230081535109,TRUE
