"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se","mean_boot_reps_used"
0.9,5,10,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,107,0.747663551401869,0,0.252336448598131,0.451917211528731,0.324002620707469,0.874100762151606,-0.0258992378483944,0.0805276612897495,148.953271028037
0.9,5,10,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.716666666666667,0.025,0.258333333333333,0.35011866172759,0.324449604368594,0.874100762151606,-0.0258992378483944,0.0805276612897495,NA
0.9,5,10,"Conger","moss_basic","Moss 2024 transform",120,120,0.708333333333333,0.00833333333333333,0.283333333333333,0.364332451579989,0.335215475147527,0.874100762151606,-0.0258992378483944,0.0805276612897495,NA
0.9,5,10,"Conger","moss_fisher","Moss 2024 transform",120,120,0.775,0.05,0.175,0.454199525806186,0.498092406268615,0.874100762151606,-0.0258992378483944,0.0805276612897495,NA
0.9,5,20,"Conger","boot_basic","nonparametric bootstrap",120,120,0.758333333333333,0.0166666666666667,0.225,0.24240609529084,0.233078920367455,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","boot_bca","Efron 1987 BCa",120,120,0.891666666666667,0.0416666666666667,0.0666666666666667,0.268507031573613,0.251561501059575,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.875,0.025,0.1,0.24240609529084,0.233078920367455,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","boot_t","Efron 1987 bootstrap-t",120,119,0.865546218487395,0.0168067226890756,0.117647058823529,0.523926148171697,0.42255249758788,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,119,0.848739495798319,0.0252100840336134,0.126050420168067,0.417664972463073,0.364113077119872,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,119,0.823529411764706,0.0504201680672269,0.126050420168067,0.340100737675723,0.319466718231226,0.893292058682981,-0.00670794131701868,0.0599102839896206,149
0.9,5,20,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.875,0.025,0.1,0.246598969060412,0.237812773523414,0.893292058682981,-0.00670794131701868,0.0599102839896206,NA
0.9,5,20,"Conger","moss_basic","Moss 2024 transform",120,120,0.841666666666667,0.0166666666666667,0.141666666666667,0.250787330993418,0.241108532629084,0.893292058682981,-0.00670794131701868,0.0599102839896206,NA
0.9,5,20,"Conger","moss_fisher","Moss 2024 transform",120,120,0.891666666666667,0.0583333333333333,0.05,0.304603842012842,0.301672308061698,0.893292058682981,-0.00670794131701868,0.0599102839896206,NA
0.9,5,40,"Conger","boot_basic","nonparametric bootstrap",120,120,0.883333333333333,0,0.116666666666667,0.180052225100236,0.181423414931685,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","boot_bca","Efron 1987 BCa",120,120,0.941666666666667,0.025,0.0333333333333333,0.192313419361947,0.195196061764333,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.933333333333333,0.025,0.0416666666666667,0.180052225100236,0.181423414931685,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","boot_t","Efron 1987 bootstrap-t",120,120,0.966666666666667,0.0166666666666667,0.0166666666666667,0.329601500122631,0.293987614289479,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,120,0.958333333333333,0.025,0.0166666666666667,0.296635164319198,0.272996310927392,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,120,0.933333333333333,0.0416666666666667,0.025,0.263922806908482,0.250824725460026,0.892676963791267,-0.0073230362087332,0.0468041924500844,149
0.9,5,40,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.925,0.025,0.05,0.187780801595639,0.190935769818511,0.892676963791267,-0.0073230362087332,0.0468041924500844,NA
0.9,5,40,"Conger","moss_basic","Moss 2024 transform",120,120,0.925,0.0166666666666667,0.0583333333333333,0.189340830176878,0.192463277692683,0.892676963791267,-0.0073230362087332,0.0468041924500844,NA
